pair_id,model_id,payload_name,payload_class,single_trial_id,multi_trial_id,exact_outputs_unique,normalized_outputs_unique,normalized_character_edit_distance,token_jaccard_similarity,single_character_count,multi_character_count,single_full_token_count,multi_full_token_count,single_saved_id_exact_recovery,multi_saved_id_exact_recovery,single_visible_text_exact_recovery,multi_visible_text_exact_recovery,single_text_sha256,multi_text_sha256,deterministic_example_order
topic-pair-5404e380104e44b89eda453a,llama3_8b_instruct_q4_k_m,revision_v1_hmac_sha256_hex_044,hmac_sha256_hex,revision_v1_primary_v2_payload_fidelity_v2__025cf676fb93e8c8614d,revision_v1_primary_v2_payload_fidelity_v2__c1d918fb41f9cc2d1ef8,True,True,0.7785714285714286,0.1773049645390071,3220,1007,721,211,True,True,,,582400845f7f3e7d29480ff82345fb546af56e0c5d9beeaf8bf350b666511fe2,5b8eda308f5a09e3343612996d6f67d3e0dd43aa13510ca829b9c10e55a8f79b,e71c68ed9cfea950dd852e335d63e0cd89241fcaa03aa05f20fb51573fd93320
topic-pair-be99b305989cff7566a39f97,llama3_8b_instruct_q4_k_m,revision_v1_hmac_sha256_hex_045,hmac_sha256_hex,revision_v1_primary_v2_payload_fidelity_v2__37b5cc9732453f005e82,revision_v1_primary_v2_payload_fidelity_v2__1762668d4d8b5ef04c97,True,True,0.6644171779141105,0.18633540372670807,1444,1630,297,520,True,True,,,7fe41bd1e55c16258fe7ac4dc2abf5be249a466c21fa5f94853e15e7f515030d,f9d4b24e292bf017fe2f9b1fafef002aa1388ab4813449354f95c3954ba6da01,722825691dacb747f2d1d823ccf27f462e7291883916cc04d2d9f6e8252e1c75
topic-pair-2e1cdd9b7765fed5adc7d7b6,llama3_8b_instruct_q4_k_m,revision_v1_hmac_sha256_hex_046,hmac_sha256_hex,revision_v1_primary_v2_payload_fidelity_v2__1df602ff1274bce05b45,revision_v1_primary_v2_payload_fidelity_v2__61a61effc446388c4b60,True,True,0.70575783234547,0.19494584837545126,2209,2362,443,522,True,True,,,3260b85e3ef0a7f6f0c48884bffd935c319c0727e0b8a6ef88fa34979b6e9f55,0c49147f1e0b3f07d0397cf4325ad437d5da757a68af97c0622968cd05986125,1a27d283b490658745a6e46ae34db99aa90424839806718d8501fe5886cb2669
topic-pair-f4fc7f9d659da4836a20dc80,llama3_8b_instruct_q4_k_m,revision_v1_hmac_sha256_hex_047,hmac_sha256_hex,revision_v1_primary_v2_payload_fidelity_v2__e4ef6918bba31cc2f624,revision_v1_primary_v2_payload_fidelity_v2__6b4fb0ff49cd8232a20f,True,True,0.7251136937847398,0.25757575757575757,1979,1203,476,253,True,True,,,e25df634532c8dfcd85f83866df4a15bce32acc4c92161ff19ed52a720721f81,526e46e079f629565be7c8b2154d42b16df629dabc732db69582fc63750fe198,c081875f94737036833c8609688e60f6960c2588469c9e226adfb5906b4c75ad
topic-pair-4034669be470ed10f256454d,llama3_8b_instruct_q4_k_m,revision_v1_hmac_sha256_hex_048,hmac_sha256_hex,revision_v1_primary_v2_payload_fidelity_v2__fd267031a7168a012906,revision_v1_primary_v2_payload_fidelity_v2__84faa2bcc60c49df1393,True,True,0.7157287157287158,0.22491349480968859,2076,2079,461,455,True,True,,,9d03d53a3032be7d497fa8dc20723fdd7f78bf35ddf0c2968940636967d97c08,9de6d6b6f000852a76e9944334eb555674f32c1b42a6a7751c623b11e37e248f,6f700835e006d7f7923c0db6b2171d0c3750f613003d78c3955b24d2a20bd240
topic-pair-29655a0d7ba0fe308dd39668,llama3_8b_instruct_q4_k_m,revision_v1_hmac_sha256_hex_049,hmac_sha256_hex,revision_v1_primary_v2_payload_fidelity_v2__26b56653fc545e3dcff0,revision_v1_primary_v2_payload_fidelity_v2__7b474075e3bd4b647aa2,True,True,0.7170842824601367,0.2108843537414966,2195,1350,512,301,True,True,,,1a01689836e38951a6518d3c672d9a802419a5a86e78dcceeb2994e71e783a37,a3e9e73feca47e360c940d8f97d1711ec22a5ebe9f19ef056fb4030dc44b0b4a,0a25760dbe8fb8e7f5ecfe7103529fc0ed3b39e1c3cc76d306b97f73e21ff174
topic-pair-48a0540cb3a52cd5511f9e4f,llama3_8b_instruct_q4_k_m,revision_v1_hmac_sha256_hex_050,hmac_sha256_hex,revision_v1_primary_v2_payload_fidelity_v2__580aa635d5907601c0a2,revision_v1_primary_v2_payload_fidelity_v2__e20feebecf419b95e4a7,True,True,0.5286164939161785,0.33755274261603374,2219,1640,598,392,True,True,,,f9fe615a12dfdb545b0700e7e4a37ba6384c9f0c1c242201c66f3a27e0c8043c,95990b9893aa1cfd7e0a5628d946969d7eabf9219296135ab3ed95739194ef6f,01d0650a167372ee0ae6eae925669009ad8bb0a2d53830a93e84602d8dab29fa
topic-pair-4db2dbdd1defc5e22b668e31,llama3_8b_instruct_q4_k_m,revision_v1_hmac_sha256_hex_051,hmac_sha256_hex,revision_v1_primary_v2_payload_fidelity_v2__ae0c8d296cdf3ac9177a,revision_v1_primary_v2_payload_fidelity_v2__d1f91569ef1dd54294d2,True,True,0.7252485089463221,0.1895910780669145,994,2515,205,524,True,True,,,a3aee0581e198c1772700b5c0e7a8ecba463104ccd6a5d239637c0867455b026,57151c235310c3ef18d48928c210ef21f39261b84e5b403db4f9c49e2676e268,8571076ebed49aa1dbbd4b2acd68984a98216562bb8e7b85575c4522e5c14167
topic-pair-79376db7582533cb5f1f0a29,llama3_8b_instruct_q4_k_m,revision_v1_hmac_sha256_hex_052,hmac_sha256_hex,revision_v1_primary_v2_payload_fidelity_v2__efb91bf8a4d0e732e344,revision_v1_primary_v2_payload_fidelity_v2__7364a7142b3d5636c755,True,True,0.6009756097560975,0.25443786982248523,1025,1009,199,214,True,True,,,0af27067868e2cf0b58e1ca9e76d61d07a8d34f1f75dea0bff720cf716922426,d30f0e827c60a8b62cad0eeda1690095a783835f6268ad3a42fb7b8cd6de25e0,e1b087c86362c5421b76f16e0c7f646fc8147dd6d48a86b4d4734d8e16f7ab12
topic-pair-6cbfb549476c42dde96ed362,llama3_8b_instruct_q4_k_m,revision_v1_hmac_sha256_hex_053,hmac_sha256_hex,revision_v1_primary_v2_payload_fidelity_v2__1fc2cf1559dbf749446f,revision_v1_primary_v2_payload_fidelity_v2__8dcecdbf0f4fcc7a79f8,True,True,0.8126793634229064,0.17880794701986755,998,3833,234,771,True,True,,,e0e494d44b87fc4a2987fad3f8e93ce1ca44c2353b3790e0826e68bc3bbc7c5e,8d2367a9804518f4076cd76b4a48d206cafb8600bdeb9e106dfd4e0e67156bff,3849b7450d0fbc824e64296e395628568885046e15f15fce4a87148f32b4ec32
topic-pair-bcb2afe098fb45d675548b95,llama3_8b_instruct_q4_k_m,revision_v1_hmac_sha256_hex_054,hmac_sha256_hex,revision_v1_primary_v2_payload_fidelity_v2__51e51c3012b09d604f6f,revision_v1_primary_v2_payload_fidelity_v2__148be3379e3ba04bda29,True,True,0.7067953020134228,0.1891025641025641,2384,2190,487,436,True,True,,,b7f05655d33d62edb38204e96c2fcc56033e749a2bc12be84f273f50e6ee29f1,187659779e95bbf30ed8c76ffb7b0a4d58f3896bef9a32a543ff6be910449ec4,a11096634b45cf22c476b778db1581bf715d762538c9ddc138ede9ba636531bf
topic-pair-39ab3e7f206757af27c1b87a,llama3_8b_instruct_q4_k_m,revision_v1_hmac_sha256_hex_055,hmac_sha256_hex,revision_v1_primary_v2_payload_fidelity_v2__e85d92cfcb0579d99d0d,revision_v1_primary_v2_payload_fidelity_v2__ad34176bfa52dca31065,True,True,0.3441822620016273,0.4895833333333333,2218,2458,453,512,True,True,,,14cadd28d7bccc7a39ead1ee8b3d67b40db49097b474b73f81235e807fa24b8d,e92f675ab85ce4de7e50d93cc5d308df9e200a2d121cdb3a07e1cb49e1b5673d,1aeaae97dda0fdc9364066fa1eb4061adf2a662ccf779d73efebadc63506a3b5
topic-pair-1ff9b42def357bcaeb33437f,llama3_8b_instruct_q4_k_m,revision_v1_hmac_sha256_hex_056,hmac_sha256_hex,revision_v1_primary_v2_payload_fidelity_v2__e9fbce59227ec3cade8d,revision_v1_primary_v2_payload_fidelity_v2__00ff9f9223282689a675,True,True,0.6368200836820084,0.2215909090909091,3585,2102,997,450,True,True,,,e2191a49274331ab46884409263339af8006f28c2915960e6c9bdc043a72cf8e,6507a2c6a9a3bafa4d08705f9cf7f391bd462d320f61544bcc47406143bf0c85,c109de67e91add3c576967d1a8a4366153bfcba870516f66396c5e0435a78b93
topic-pair-20912ea5eb83d6081a3e33d7,llama3_8b_instruct_q4_k_m,revision_v1_hmac_sha256_hex_057,hmac_sha256_hex,revision_v1_primary_v2_payload_fidelity_v2__2ba4c856785ba67eaa73,revision_v1_primary_v2_payload_fidelity_v2__9766c4a70c1913169ab2,True,True,0.7698535080956053,0.13380281690140844,944,2594,198,526,True,True,,,f8c30802c5a1c87c1b64a9b04dca125d045ffb44c6cbc7c1c543613f0b07ea2d,d754e9ac43f046e2faf34233b098d742d8962e34f33bb3794b435d8f93497c64,b122838381025d9bec2e4d73302de38ea5f41b54bf5ef6eeef51c020a2f9bfc1
topic-pair-b5fd4afaf90631a99b630106,llama3_8b_instruct_q4_k_m,revision_v1_hmac_sha256_hex_058,hmac_sha256_hex,revision_v1_primary_v2_payload_fidelity_v2__5c7bdf108bbc030701ce,revision_v1_primary_v2_payload_fidelity_v2__01bf2b3a104ecfac76ba,True,True,0.7605886575735822,0.1705685618729097,1324,2786,264,746,True,True,,,9cc0180cfb87a195e3f896490be5975518bafb3261b6c0b7959535566c197966,ce6d0bbf7f7f3f20d233b9f8f54d14c6d91768103878004b1e800140ac81e9a6,bca50df9514fc20cc9b9314c65a8949e23f9f4d458836a66ed762d42e2a363d3
topic-pair-29b5699337a1fbcf5b7023ed,llama3_8b_instruct_q4_k_m,revision_v1_hmac_sha256_hex_059,hmac_sha256_hex,revision_v1_primary_v2_payload_fidelity_v2__c43c57d6128bcbc52a4f,revision_v1_primary_v2_payload_fidelity_v2__3b8bdfd42bac5b230f1f,True,True,0.47501542257865514,0.4774193548387097,1971,3242,436,686,True,True,,,bdc2df7bb66c98a7e510caed359d4bcb5f86a150ad362720bb1757f1867395ff,bc464e6d9e8f55b444a27ce4231e2fac6d268205dd55d8b76c164721933ed7ad,e5c828c47be76c6cb0d68b3c593e16abfa19177c4321d15298abcaaa77047ce4
topic-pair-9235c0b40c773cd9f744155b,llama3_8b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_000,nonce_96_bit_hex,revision_v1_primary_v2_payload_fidelity_v2__377de0fc4a03086c1280,revision_v1_primary_v2_payload_fidelity_v2__d2ba74e64f5e1a82782a,True,True,0.48803245436105475,0.5423728813559322,1296,2465,301,562,True,True,,,d6b6401b11a7dc572821ada9b803020bbe09b52583154caba4734b1e60e82755,0ea7cba439bb6ff3e1213dadea11ce5e72943c047f1a73164bf42d4e5cfda8f4,4a7ac8666cd70c1652cc4756a7f4446462639f7b49d05538a5c3c0fb58539dca
topic-pair-f608a28b3230655d18d4ae15,llama3_8b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_001,nonce_96_bit_hex,revision_v1_primary_v2_payload_fidelity_v2__817ef6b802608c66a6e7,revision_v1_primary_v2_payload_fidelity_v2__c6dc1fffdbbcfc82b859,True,True,0.6369294605809128,0.20689655172413793,482,386,103,89,True,True,,,e71a210eefe410098f0608828a0067d7511099fc51b39315f4ec88f7502a9e59,efa500a9e3569d27b6374b4bf90787a06336c0879b9a36558487d77b9e3ed93d,7db3fbbf96972ebf9d2c53fb48ce2418ea5f357b7f89d2b12859394c3d98eb32
topic-pair-8525f0135f5ac417d54ea96a,llama3_8b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_002,nonce_96_bit_hex,revision_v1_primary_v2_payload_fidelity_v2__7595d66b2c2cdd159b6a,revision_v1_primary_v2_payload_fidelity_v2__f14de4ff7fb990b512b6,True,True,0.5210084033613446,0.2714285714285714,357,258,75,60,True,True,,,87e05481e5ffe5c69572bedd0b8e0a96ff7677e958305907e08b3d258703b33c,077e7d7cb205a63a9ed7b7419a3dd93bd8cf8d78108a1bb04d5d6b5ced5a28ba,d204a2fbb00b4a54a833fb28315a953c31cda7e921aee95180c2f4560d7b595a
topic-pair-c05cbbd5355c382753cf1fdc,llama3_8b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_003,nonce_96_bit_hex,revision_v1_primary_v2_payload_fidelity_v2__2866d0d813a8ad2469e5,revision_v1_primary_v2_payload_fidelity_v2__ef639a0acae8995c0cb6,True,True,0.6462264150943396,0.1927710843373494,424,398,80,73,True,True,,,084c8105fa775849d636324a57f8bb899cefa28b59b5fa79c7f3529ec1bfb8d0,de1a498200a9b3b298added784d10bffdcff039984b34ae0b48daed5487c6f43,a217a1cabbc60be2246a66ced4a2c70f530b1e5735643fd7700732d1672cbc30
topic-pair-967c8aa464708f4a85229bba,llama3_8b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_004,nonce_96_bit_hex,revision_v1_primary_v2_payload_fidelity_v2__34837530728cbe343e7c,revision_v1_primary_v2_payload_fidelity_v2__6647b21de5762ddc8172,True,True,0.8187919463087249,0.1724137931034483,1192,251,249,56,True,True,,,936a7759c69b53fbdc30221b32e22a93e170e072db76fc2aa613f736df2ea2b9,83e479040ccdfa901187fc93b29dfdd76d5544d935de26f841392c391bf03606,4ea061e3f528cb1004ff2d935b26b4f4a8d13db78108a09a203d4ab396d6059a
topic-pair-e5c8af0d90414b4bb6d85d1c,llama3_8b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_005,nonce_96_bit_hex,revision_v1_primary_v2_payload_fidelity_v2__ffae37622b00cf242156,revision_v1_primary_v2_payload_fidelity_v2__969db1c5830e59d31f77,True,True,0.7953980099502488,0.15789473684210525,1608,424,329,94,True,True,,,dbfa9eda45b67c547a4aab968815d69c3bffaff6fe1668932c9b2317f9beee09,ae452c66afe9baffc7217489e241c99a35803e857836175dd753be15526d64a0,5532c7d62207f2895ea13ac8f5865e5b0214eb1ca268e7e8c05626ed79f06154
topic-pair-3bf381c12cecced0d5646161,llama3_8b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_006,nonce_96_bit_hex,revision_v1_primary_v2_payload_fidelity_v2__293ed59f0483399b0012,revision_v1_primary_v2_payload_fidelity_v2__2e9397099a8905bb72af,True,True,0.43458980044345896,0.43902439024390244,451,340,105,88,True,True,,,1d98dc8e89505d608c1efc28b682dd203847950f4e1f1f8a3de6c7b276d1872e,141ba8fab2442178377fc33100362cbf58942b7f77ba6c20f14546ff3e50c803,c999d08997f9664890be27055164fe7b995824e445b6e70bc5674acdc0d19c59
topic-pair-f97fbcff44c0ed8b8547552c,llama3_8b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_007,nonce_96_bit_hex,revision_v1_primary_v2_payload_fidelity_v2__3ad525a8127632900e50,revision_v1_primary_v2_payload_fidelity_v2__de7a1bb2ac8c7ea07ff2,True,True,0.5951807228915663,0.18888888888888888,415,360,97,77,True,True,,,60df8bba30904842719ed7983c601ed19d3c75052cf9287dec31f9d889a416c0,d901d0a2624421d2ba4c1e19281b067db67f4d89fb8c64bc9a2fe76d8d376246,0c49ace150cb0a6deb3f8a6a21e0070ce8a321346d4fd6101bf1a75df0cdf1d0
topic-pair-423dcc143458c2afc65d2ce4,llama3_8b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_008,nonce_96_bit_hex,revision_v1_primary_v2_payload_fidelity_v2__d21dd3ff6815ae6016a5,revision_v1_primary_v2_payload_fidelity_v2__3a731885b8bb9e402041,True,True,0.5125628140703518,0.2987012987012987,321,398,67,78,True,True,,,2548a3d2365638ec2808bdfa76b76d62c670659a50848df84fd8b0f60e691914,729be81195990b66ed384345d78e2eac0f828238d317fa5b5264104e28dcfe9f,ab6316e47834d23d360abb2a1e3af7f567103d1f9a951600405ca8290128908c
topic-pair-75ea491a4378da69d27738e5,llama3_8b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_009,nonce_96_bit_hex,revision_v1_primary_v2_payload_fidelity_v2__2be7c74ea70280994aff,revision_v1_primary_v2_payload_fidelity_v2__3d8e737071055655598d,True,True,0.589247311827957,0.2,465,399,86,79,True,True,,,34d3d94cb161a69d717053cb83d8d54d4216fa81555b49d7d01c430aff802568,99ecbddd35d830cc96fb7d287ab9254c9f298a7ee3356959ba15217ba136d216,7adfd0de50ad085b607cf0b97e26993ba6796f961d4d6d835a826f6d4365a238
topic-pair-9af03051f3102f1916bbcf80,llama3_8b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_010,nonce_96_bit_hex,revision_v1_primary_v2_payload_fidelity_v2__b822a80c0cfd1d286832,revision_v1_primary_v2_payload_fidelity_v2__6a9feb863f1e29653a15,True,True,0.7465604634322954,0.16176470588235295,504,1381,120,309,True,True,,,abb36dbd9f46d6186833d7d32d1983a500692c1ecaff3efb8ced57d2589621d3,9ff02e2cb6c315cdf8cabcc4075ae1f5242b162caef4c16d523b91ce60cc0cf5,9489f1592a07f551ac16fae7bf37cc7fcfe639d8fffa479c58e5f78695636d9b
topic-pair-a33462fe4c8de6fc130fa264,llama3_8b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_011,nonce_96_bit_hex,revision_v1_primary_v2_payload_fidelity_v2__912f61711dff0c469649,revision_v1_primary_v2_payload_fidelity_v2__8b7db71d4567202784f1,True,True,0.6544831524842947,0.21397379912663755,1751,876,335,219,True,True,,,55dbb95c7426bf4d53602adb97f6e15da37464271c86c9cd4f82b6ced9f1dcab,9e9bff2309cfcfd10c1c12ac2839cc09867dd8edd06a3e87cafaed0d3470c87f,faf9e6ef515c0ff5728561eb39c2e0d0eeaca1ff98bbd68a6b0b80215a36758c
topic-pair-dbb725dd8f281baa9c4fb950,llama3_8b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_012,nonce_96_bit_hex,revision_v1_primary_v2_payload_fidelity_v2__29c3d48a1faebcf37508,revision_v1_primary_v2_payload_fidelity_v2__7c597d233efb990774e4,True,True,0.41152716593245225,0.49137931034482757,2724,1681,550,315,True,True,,,c565da5f22bd7787517aef2fff8f228e3a1cd11b24de66607270baa74424f5ee,9c70afff3a793ccc225f581d547c9f38faf97ee3fcf2b6c1d522c9d4eb9f3ad8,57bb1afc8015d4d67a7e569af0df2c55bfc53f58e5856223a31ea26e6a260a73
topic-pair-1d442741216408c412b9c29d,llama3_8b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_013,nonce_96_bit_hex,revision_v1_primary_v2_payload_fidelity_v2__43e099100a2d7692e8fa,revision_v1_primary_v2_payload_fidelity_v2__7a3c8fd86888bbcd3ea5,True,True,0.49825783972125437,0.32098765432098764,574,419,133,87,True,True,,,5197523da9adf83850d1355445123aa7e5621756c310049e1351b4e170d629b1,9d5e2c2f2074cdf298176eec0cae8cd5cb717f6a7c554567d2bb231ec72b50fc,3cd39bd6814534eecb1d1d78eaa7fdb3bad7a68deb12b77fbe1dfb94fd29ac3f
topic-pair-6c56cf1a6732f12d7e879c14,llama3_8b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_014,nonce_96_bit_hex,revision_v1_primary_v2_payload_fidelity_v2__cb021808f29142c560ab,revision_v1_primary_v2_payload_fidelity_v2__3534b276e5891d84a2b7,True,True,0.5271739130434783,0.2716049382716049,365,368,78,71,True,True,,,afa02818cb88b9abfabd6ff4d78e6ef2b6a8434893170334ffab931ffc6161d9,9c53274d8b276e0780c48dab5c870b7d88b136bb9835a803df4155231c1df027,659476f0cc36b1067516420e7ad13ad89e8b13560f98f98f7540da0a9a52dedc
topic-pair-97a1323d11ccc6231aa37852,llama3_8b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_015,nonce_96_bit_hex,revision_v1_primary_v2_payload_fidelity_v2__d6e0d59cc5bd80623f64,revision_v1_primary_v2_payload_fidelity_v2__5c94e37e848d6b7cf1b8,True,True,0.45483870967741935,0.3898305084745763,310,281,57,57,True,True,,,14867250e733f22fe5b9536b8b7b8adeeb18681868c1b75d609e8950475f6cb9,fd9716c605e8bbbced629e7055b438a3865513f412ffcea38a9ca376e7c0f048,4cf99258f38554fae3f65ca2ccda57ab455495a483efb1966679bb484f7f5a1f
topic-pair-7f6924a1f0101dafa86d0ce5,llama3_8b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_016,nonce_96_bit_hex,revision_v1_primary_v2_payload_fidelity_v2__b93a15ad7730009fb4d6,revision_v1_primary_v2_payload_fidelity_v2__1614180ef4df1ebaa6a9,True,True,0.6222222222222222,0.20512820512820512,285,405,57,91,True,True,,,629156a758a2abe4a0c4ebc658c3c768cf283f3ef9cdc3f6d83a225ef03ad088,6539b3b4b84eafab998b7f25db7168752cddb60cc45c809629cdc40d7060cb53,9df9df189778b03f65f232966c20914c3f0ab153e41a3b74a63e2bccfede71de
topic-pair-7abe8f22f6738081c0128112,llama3_8b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_017,nonce_96_bit_hex,revision_v1_primary_v2_payload_fidelity_v2__28d347f8f8f174690b52,revision_v1_primary_v2_payload_fidelity_v2__56360bc53ebbd35f9dfe,True,True,0.6550836550836551,0.22764227642276422,777,698,162,163,True,True,,,f70497e3dd80145ade02fa3ea289cbc2bacfe11b17faf04315a1397f2b823c79,0f79a49c871d875cfd37826c85a222b126b7ef3989b0fc28c7254bd132fe8ab5,68f5331d91aab81a641b4dd68fb7620b68c8fef7ee29418dcb1d1b709878a58d
topic-pair-49b711ea6f987d60333e40c8,llama3_8b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_018,nonce_96_bit_hex,revision_v1_primary_v2_payload_fidelity_v2__013d17d841d26f8b6e69,revision_v1_primary_v2_payload_fidelity_v2__634f2246f298535b980d,True,True,0.43412526997840173,0.4430379746835443,463,443,97,90,True,True,,,3ae861153f4ee0737c199e4b786fdcdaba75f5ac9cc3ac36438fa54e62eeab9b,019cfbffaf99b023148075bab59fc920bdb696f7ff5ecabf61df01eabfb2d608,61635cd547a5820a4002e4179b762af5affc02e818c77360968949282f149db5
topic-pair-c5d3a24d964e1df24da2af57,llama3_8b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_019,nonce_96_bit_hex,revision_v1_primary_v2_payload_fidelity_v2__0313f6f0280004d7989d,revision_v1_primary_v2_payload_fidelity_v2__bc3f2673937ed44de79a,True,True,0.7607003891050583,0.1839080459770115,1542,444,329,96,True,True,,,9b02bf65a55738e85597a8edd884c5babdcf98cd21c6f330afb0ae77382e8426,6b3f88400abe55e5d8f8a6387e2a6210f47a7aa1f702291167fbd6af9a968051,fa9212c1bce6c436c55ab7c316d78517bf413f783150d9d3d3c52ee1e39834e7
topic-pair-485d7aaf99e8bdd21510aa19,llama3_8b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_020,nonce_96_bit_hex,revision_v1_primary_v2_payload_fidelity_v2__16ea10f509f200e065f9,revision_v1_primary_v2_payload_fidelity_v2__8be6927dc475c59f1ac7,True,True,0.11976439790575916,0.7870967741935484,1516,1528,314,310,True,True,,,76b458e95c50165d6a2fe0b185aa523f1a8d9bf86c8642d5c15f19f2894d861e,a1093e1417c1b03da0d3dc953e7cdf7404be4c2534b6b927a44417e4913f890f,98a6f2e7ddd972e23e4f6a828a0158577bc6521c0942f0863468a98325048922
topic-pair-e84c60199f8c21a8d6665418,llama3_8b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_021,nonce_96_bit_hex,revision_v1_primary_v2_payload_fidelity_v2__3a1b6865ebca3663918a,revision_v1_primary_v2_payload_fidelity_v2__6c9ba3e34df958ebf793,True,True,0.5068119891008175,0.234375,275,367,56,70,True,True,,,e83f7a6428c2a588c6b5c887567e5bf276572c2a387b2a7c695a238002f1e0ac,cd8c99d156973b1de013ad0ff095ddca27eef325e3a6be9a13e980f7592e37fa,039889ffac788dfa587d0452d9bb42b02edabb5e3300b74590a7363e1ec47c3b
topic-pair-74201753c8e7632308f7c939,llama3_8b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_022,nonce_96_bit_hex,revision_v1_primary_v2_payload_fidelity_v2__3e23b9bb2f2ac9c79b43,revision_v1_primary_v2_payload_fidelity_v2__605a2bf007735b773d0f,True,True,0.15930902111324377,0.6312056737588653,1421,1563,308,334,True,True,,,29f4dbff6fb5f28830fccc040b2266b2e585f44bd253b16a2911a89c92245e8a,f86a03b0dfba1e09d93934b9a736614c0495a590e949767ae8f8c198fa143d69,781a7a0a4701a7a00e32a3c3b86df3c3fd1ef0e1a851d47416e36b8033df8b18
topic-pair-135a77fbd23450ed405b39bd,llama3_8b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_023,nonce_96_bit_hex,revision_v1_primary_v2_payload_fidelity_v2__61f6d3ba8323faf89080,revision_v1_primary_v2_payload_fidelity_v2__e1f82dba1f2ae358b98c,True,True,0.7630448127685697,0.2012987012987013,1629,462,333,102,True,True,,,f45d268010f924fbb5168559ceeda62bc465bb8e72a0ae5825f1a1ca031aeba2,a33daa8a793768c96890a0e6d49482db0e5f86a6b5fc8cde83f1284cadb64464,be13495e9484b7090785ca9d14e406ffd8d9026f5392af2dafa5763c10677be9
topic-pair-bc77f4715ed3f8fddbb63679,llama3_8b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_024,nonce_96_bit_hex,revision_v1_primary_v2_payload_fidelity_v2__47e93f0110aef7785372,revision_v1_primary_v2_payload_fidelity_v2__1616e00cfa80ca59d9c5,True,True,0.7690721649484537,0.16477272727272727,1455,420,326,84,True,True,,,918ad1e1d7eda01a4aac17e4039d149f6587df177b229a197503e8aef3250593,e436eeab9e6190b31489ff8bb956010af16863ed628810e1e4ab83c0b02689f4,b2dbfd65ae2730d090ac12833705ef13cea0a34c21e6b7db267bc0da9c907dc6
topic-pair-f6eccebce62a8dfcde3f1a64,llama3_8b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_025,nonce_96_bit_hex,revision_v1_primary_v2_payload_fidelity_v2__411b8d7dfd9d0727b3b5,revision_v1_primary_v2_payload_fidelity_v2__b613497bce4880d52def,True,True,0.7385705086928526,0.13380281690140844,665,1553,146,311,True,True,,,2f39826c25910b18142106da23312e5512b4813b62db53e53099b8377f8d8d63,6f80eddf52af66be381f4df6be7b39ac703d85420aa9f45ddb9755bac6c10067,519d2c18817c146b0b49d406c816e7d1858a058f97face603909df1be6925b9a
topic-pair-1b64efee817b6b7775519c8a,llama3_8b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_026,nonce_96_bit_hex,revision_v1_primary_v2_payload_fidelity_v2__f564bb69a18259230e2c,revision_v1_primary_v2_payload_fidelity_v2__c6425a19ff882b433e97,True,True,0.7213483146067415,0.11475409836065574,1455,2225,314,322,True,True,,,954217d5c172dbf573d7336900eee27b1ac839f3f74e797cba97f82f9a0581dc,42837a6de5190bae84e3ca3bd79faf99028927fb60512259115e579b7462e14e,75c872f33b0f2825b34b20e19f14bffdce5487ebf98667bcc881acaba4119b00
